"Species","NicheBreadth","Occurrences","LogOccurrences","Bootstrap","Algorithm","PAStrategy","PANumber","MeanSuitability","SuitableArea","SchoenersD","ElevationCentroid","TSS"
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GLM","random",5,124.951204380546,31.4704861111106,0.747501113950704,1969.22412072061,200
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GAM","random",5,145.341596309983,53.3958333333325,0.77246827495254,2009.26218805033,135
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"RF","random",5,60.9825749197529,3.15277777777773,0.584119790642069,2039.69220282846,465
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"MAXENT","random",5,181.149529307043,34.6562499999995,0.675915250967778,1964.86813548109,232
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GLM","disk",1,335.780514120789,38.4288194444438,0.899259920766823,2028.01077203472,574
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GAM","disk",1,383.044115663691,46.0069444444437,0.833058049616114,2056.24642911957,513
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"RF","disk",1,309.064575297386,34.2517361111106,0.876944105627817,1980.25097619985,510
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"MAXENT","disk",1,237.066598333019,38.2100694444438,0.640284142328662,2024.97261840963,91
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GLM","disk",3,250.071453618536,36.7222222222216,0.830946109149863,2036.47926835359,351
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GAM","disk",3,282.815202438432,47.0295138888881,0.813099138306198,2068.9011968078,249
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"RF","disk",3,253.554986108489,29.5677083333329,0.793737038382497,1959.8695373128,470
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"MAXENT","disk",3,223.767580179646,36.6388888888883,0.647672257528275,2063.58836302098,121
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GLM","disk",5,214.272637768727,37.9010416666661,0.783916954182323,2043.65442944652,230
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"GAM","disk",5,238.892428451973,45.4149305555548,0.777757830505923,2073.66058601976,188
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"RF","disk",5,235.955628085129,27.1180555555551,0.758843466565461,1949.32128486234,480
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,4,"MAXENT","disk",5,192.044924877944,37.7152777777772,0.580086171348019,2072.88601322966,40
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GLM","random",1,295.445270142691,35.524305555555,0.812009360834377,1966.37682703231,505
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GAM","random",1,366.215331912713,49.5954861111103,0.759339832784049,1990.75750567093,439
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"RF","random",1,177.446362581933,16.9809027777775,0.760276301466286,2033.7250027324,480
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"MAXENT","random",1,208.017195802875,34.3732638888883,0.699849312580848,1956.49671099104,303
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GLM","random",3,173.608421222992,35.3611111111106,0.77757371534418,1973.43241361148,259
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GAM","random",3,205.088379683328,52.4288194444436,0.783610377317596,2010.91339601669,203
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"RF","random",3,89.7407817009684,4.73784722222215,0.659734721275544,2050.25109679708,480
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"MAXENT","random",3,190.83090119494,34.9687499999994,0.683516168557573,1967.72863314974,263
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GLM","random",5,125.480578857929,35.0034722222217,0.757379702245958,1970.36597977425,177
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GAM","random",5,144.761538046557,51.1128472222214,0.778203850837669,2008.42946883348,139
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"RF","random",5,62.1701777573976,3.07986111111106,0.59622385890715,2050.46583855243,465
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"MAXENT","random",5,193.573274350606,39.4583333333327,0.696224694321526,1965.23409168627,212
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GLM","disk",1,336.234051735765,36.0954861111105,0.901344451402446,2042.07492271487,635
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GAM","disk",1,380.657216842446,46.7968749999993,0.834434842019717,2067.13783429191,493
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"RF","disk",1,315.642731907318,35.3593749999994,0.880813412099838,1985.98009780186,510
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"MAXENT","disk",1,228.914627896313,34.5850694444439,0.647132648907566,2098.70761888927,141
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GLM","disk",3,253.839074258895,40.1788194444438,0.828568893042232,2057.28971935405,281
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GAM","disk",3,285.417042052167,48.0468749999992,0.809012447383135,2086.0434575598,230
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"RF","disk",3,263.079060232514,30.4895833333329,0.812310529750374,1981.73615423972,475
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"MAXENT","disk",3,216.201683165646,32.7517361111106,0.634807580814243,2098.67174808755,141
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GLM","disk",5,218.050076875354,37.4062499999994,0.78433086102134,2060.90726109802,240
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"GAM","disk",5,242.097051762738,48.777777777777,0.774287236788621,2091.28322754629,148
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"RF","disk",5,247.368839856499,28.8472222222218,0.778914790225217,1971.10745553368,470
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,5,"MAXENT","disk",5,228.930353626629,34.5920138888883,0.662984812936134,2082.89010089977,151
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GLM","random",1,287.138834192,36.2812499999994,0.809006511978736,1966.61971031173,485
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GAM","random",1,362.289752650177,48.4531249999992,0.767655217272432,1983.677787628,444
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"RF","random",1,175.859142772368,16.5763888888886,0.751329093311485,2020.31497926415,485
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"MAXENT","random",1,187.186429476978,30.5052083333329,0.663801041592883,1965.73463961165,293
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GLM","random",3,169.834097591239,35.946180555555,0.766076968834852,1970.37519983095,246
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GAM","random",3,205.9955223478,50.3194444444436,0.783729221028426,2013.2925746955,211
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"RF","random",3,88.8990909826558,4.88368055555548,0.652032453685378,2035.872135862,475
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"MAXENT","random",3,178.915086451056,33.7309027777772,0.667435218399395,1966.8390967084,242
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GLM","random",5,123.261066004909,28.913194444444,0.738576143230573,1963.47438566238,217
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GAM","random",5,143.338359452971,52.3003472222214,0.774514948317975,2010.87881858109,133
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"RF","random",5,60.8138537480107,3.0381944444444,0.585164463047518,2031.59568774639,470
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"MAXENT","random",5,182.310994524317,35.883680555555,0.66834421196167,1965.08140124553,232
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GLM","disk",1,326.917702910474,39.8038194444438,0.891672915676453,2038.64057230223,534
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GAM","disk",1,378.047379494511,49.4704861111103,0.829750058045079,2080.75142537463,442
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"RF","disk",1,308.513095783994,35.2881944444439,0.870410108021521,1973.35359771615,475
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"MAXENT","disk",1,214.411310117876,36.9583333333328,0.591924503393272,2078.86528400482,40
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GLM","disk",3,242.662611604132,41.9218749999993,0.813664024420288,2054.1209982825,241
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GAM","disk",3,275.285854934858,40.9618055555549,0.804843846198387,2103.31196890749,357
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"RF","disk",3,251.290130283495,29.7239583333329,0.801295072048169,1977.71906496285,455
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"MAXENT","disk",3,202.65310333666,31.5381944444439,0.577096386372017,2108.09973754014,111
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GLM","disk",5,207.249507727996,36.6249999999994,0.768499988006077,2063.37495726154,240
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"GAM","disk",5,229.111415315728,42.9878472222215,0.770194693591617,2114.48910543779,225
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"RF","disk",5,235.968413670326,27.6874999999996,0.769609018659884,1963.38916504545,455
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,6,"MAXENT","disk",5,212.690907129178,38.6041666666661,0.610647739010691,2086.4902332123,50
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GLM","random",1,295.975575216465,38.2604166666661,0.817210718582528,1963.77511465384,476
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GAM","random",1,371.494295039517,48.9357638888881,0.767716063950719,1992.19289647823,454
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"RF","random",1,182.256413022955,14.9982638888887,0.772965624858018,2035.35268882038,515
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"MAXENT","random",1,176.658916192377,35.6822916666661,0.64512795651145,1971.66458574963,202
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GLM","random",3,172.334394303132,30.225694444444,0.770529410882756,1964.18626307002,311
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GAM","random",3,209.171243222831,53.295138888888,0.778038687667716,1999.35680835086,207
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"RF","random",3,90.0872602702776,4.7152777777777,0.657353949590197,2030.49960791124,485
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"MAXENT","random",3,176.245798829337,35.6701388888883,0.661851033353816,1958.06032635184,212
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GLM","random",5,124.272516386589,31.5451388888884,0.749106735369186,1964.62433703663,201
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GAM","random",5,146.242656380654,54.9739583333325,0.774248202489993,2006.82034596822,133
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"RF","random",5,61.2857605265287,3.2118055555555,0.592485122444375,2042.89164044582,449.5
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"MAXENT","random",5,179.678148517789,35.2881944444439,0.671810836569563,1958.70864653979,232
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GLM","disk",1,343.111725514525,42.3437499999993,0.902322945920465,2032.59638856554,524
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GAM","disk",1,389.878307663259,47.1284722222215,0.83096597283442,2066.85460270278,513
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"RF","disk",1,314.070455587624,36.1006944444439,0.884103040836096,1984.33972718249,495
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"MAXENT","disk",1,240.226795781296,38.6163194444438,0.651567884551484,2072.31230715092,101
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GLM","disk",3,255.95156852696,39.182291666666,0.832267839482204,2050.79287256126,321
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GAM","disk",3,289.554109459715,50.0729166666659,0.816759496445651,2093.80168509618,229
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"RF","disk",3,263.201602244221,28.8559027777773,0.805786232259811,1974.70154544019,505
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"MAXENT","disk",3,204.558303886926,40.1753472222216,0.591090190000584,2071.20663808302,30
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GLM","disk",5,219.131726593478,39.0763888888883,0.785219331023684,2058.03871990574,220
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"GAM","disk",5,242.667170177757,50.699652777777,0.782733181401036,2099.43590191632,147
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"RF","disk",5,245.149623715372,27.756944444444,0.768828168869938,1968.73804832341,480
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,7,"MAXENT","disk",5,208.378968521566,38.5555555555549,0.606113240606535,2083.00879021974,50
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GLM","random",1,291.344091387263,34.6163194444439,0.810502744045726,1978.76410567374,509
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GAM","random",1,367.583349068055,52.3003472222214,0.760320683934623,2001.5644428961,428
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"RF","random",1,176.136001942114,15.9982638888886,0.752371513640226,2039.74647597433,490
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"MAXENT","random",1,187.077145092116,32.946180555555,0.671822207292131,1971.62823229608,262
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GLM","random",3,172.331386723491,32.071180555555,0.767677534192255,1975.93769926833,291
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GAM","random",3,206.138780244383,53.5729166666658,0.778688094856174,2011.83950816148,202
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"RF","random",3,89.4685890000809,5.03645833333325,0.655752333934609,2035.40929442797,470
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"MAXENT","random",3,183.892711676962,34.9062499999994,0.676284033154568,1980.21570895706,242
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GLM","random",5,125.669557359804,32.1788194444439,0.746121622663994,1969.35800242437,197
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GAM","random",5,145.385819868907,53.2204861111103,0.77162111269583,2014.22708549537,135
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"RF","random",5,61.1497046367977,2.82291666666662,0.594017756520683,2044.17870907096,485
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"MAXENT","random",5,186.587152375044,31.4253472222217,0.678771454938688,1966.47976214286,293
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GLM","disk",1,323.697138078925,39.5781249999994,0.886023330900295,2050.19730548687,503
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GAM","disk",1,371.043535726809,40.4565972222216,0.834225535132809,2061.35723289776,602
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"RF","disk",1,312.160089553044,35.7395833333328,0.858664035058253,1986.57625460447,475
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"MAXENT","disk",1,239.191379170825,35.196180555555,0.666699419726193,2059.11170327696,181
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GLM","disk",3,243.73490141073,37.2222222222216,0.82183079547769,2069.661089484,316
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GAM","disk",3,273.935330294284,40.5295138888882,0.808360055287824,2082.27736182519,358
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"RF","disk",3,259.36452404715,30.5190972222217,0.799470054665673,1992.3910946801,460
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"MAXENT","disk",3,238.119547918971,35.3038194444439,0.693843549929148,2096.11746486046,212
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GLM","disk",5,204.721293124376,37.0069444444439,0.774963988602328,2079.78149396562,219
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"GAM","disk",5,224.687643298357,41.5520833333327,0.773299249203774,2087.92722379588,235
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"RF","disk",5,242.485447630351,27.0086805555551,0.763163213289332,1977.7719604172,485
"Purshia tridentata",1.07987681083988,3067,3.48671377598249,8,"MAXENT","disk",5,211.033164297467,32.9548611111106,0.647618750322682,2114.40775490158,161
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GLM","random",1,121.970854799989,12.9374999999998,0.472511250479601,1935.25028077709,545
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GAM","random",1,132.264046610741,14.8020833333331,0.513021604820014,1920.78860786083,530
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"RF","random",1,124.520459633696,9.57465277777763,0.582083773745693,1938.55515952332,495
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"MAXENT","random",1,109.081865508591,23.4618055555552,0.504825074861452,1772.36436298588,49
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GLM","random",3,77.80818924824,13.8142361111109,0.452226418885572,1868.80094471194,241
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GAM","random",3,80.3333827853155,12.7048611111109,0.472239924528796,1877.29940438846,291
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"RF","random",3,62.1287999352629,4.57118055555548,0.512188781001625,1899.84488045635,485
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"MAXENT","random",3,60.0509670110323,16.8819444444442,0.377998512339111,1819.3077542948,50
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GLM","random",5,67.4774229223424,12.1857638888887,0.455979890575522,1843.23732041675,239
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GAM","random",5,69.1908936422734,14.8281249999998,0.476008526821443,1862.27123005059,180
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"RF","random",5,48.5180319909368,3.68402777777772,0.477713184386713,1889.85834562456,470
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"MAXENT","random",5,40.676759366655,11.206597222222,0.296334409238576,1789.10091083644,65
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GLM","disk",1,174.693752865967,25.6440972222218,0.626019547183301,1947.63303994343,308
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GAM","disk",1,122.356256574866,11.3107638888887,0.573236961253139,1827.68073098259,667
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"RF","disk",1,216.602325142287,18.4947916666664,0.754134587193561,1772.87111900751,495
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"MAXENT","disk",1,237.53311034985,28.2951388888884,0.62961379712113,1652.34345624294,803
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GLM","disk",3,160.049362069431,27.1128472222218,0.641472835766055,1826.20216414905,212
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GAM","disk",3,87.5645348366736,13.6892361111109,0.501654369076117,1805.35630059637,258
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"RF","disk",3,180.690097914925,19.0902777777775,0.730139790330367,1694.14699157631,485
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"MAXENT","disk",3,184.371173090929,21.2899305555552,0.570194050488933,1640.68767061059,550
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GLM","disk",5,125.198999271707,25.8437499999996,0.607091070121306,1793.19594053865,121
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"GAM","disk",5,72.3332209424649,12.659722222222,0.460569507495217,1781.61625154595,192
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"RF","disk",5,164.870444798101,18.4444444444442,0.717054416916455,1668.23326056135,455
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,1,"MAXENT","disk",5,186.607531087314,27.9583333333329,0.57182499519627,1639.61881793862,186
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GLM","random",1,114.690205810158,11.1059027777776,0.432308365622939,1885.59140304005,636
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GAM","random",1,124.534243249804,15.2083333333331,0.480484759987224,1900.90077505091,454
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"RF","random",1,123.023089580018,10.5486111111109,0.579006911954612,1872.52766214958,520
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"MAXENT","random",1,97.4864591481671,15.0763888888887,0.467900741557464,1718.25141794721,172
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GLM","random",3,78.2309902085075,10.2517361111109,0.428467516423849,1859.77671172301,391
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GAM","random",3,81.8961508375368,11.2968749999998,0.46560381517285,1870.70903296163,340
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"RF","random",3,62.0078224044453,5.04861111111103,0.51511583524913,1870.82860481222,475
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"MAXENT","random",3,70.8166725109918,13.4895833333331,0.427733014178381,1769.70709322227,200
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GLM","random",5,68.4463760688372,10.5607638888887,0.447875505222572,1806.4948204196,300
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GAM","random",5,71.2830361718771,12.5729166666665,0.476641896841212,1835.90185838143,230
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"RF","random",5,49.9411701238098,3.55381944444439,0.490859089844398,1845.18790592767,490
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"MAXENT","random",5,60.699174601462,12.1927083333331,0.399759378599651,1735.84848512454,191
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GLM","disk",1,157.888921856877,16.7916666666664,0.618521555564847,1873.87496301305,631.5
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GAM","disk",1,120.388786987835,13.7656249999998,0.552732587831278,1821.0344944018,525
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"RF","disk",1,227.858846060475,24.6336805555552,0.754114638668759,1735.4737153194,490
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"MAXENT","disk",1,188.272300596121,26.5451388888885,0.542550901873475,1660.13449267094,31.5
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GLM","disk",3,118.990586140857,16.2152777777775,0.58122503530077,1805.50660933259,374
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GAM","disk",3,77.0060691068972,11.6666666666665,0.433105305152337,1787.54842327747,263
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"RF","disk",3,180.775281201953,19.8437499999997,0.716984432195828,1695.00386473531,490
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"MAXENT","disk",3,194.938971758423,20.8454861111108,0.588308726254296,1682.24062676314,747
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GLM","disk",5,116.007822404445,19.7812499999997,0.557521871289778,1758.30307680646,187
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"GAM","disk",5,68.8523049119305,11.9027777777776,0.410341177693129,1771.86447319683,172
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"RF","disk",5,164.794135894047,19.723958333333,0.689494251807601,1663.53881428543,424
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,2,"MAXENT","disk",5,226.399630458824,27.7395833333329,0.613030676626525,1518.08662127299,513
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GLM","random",1,135.826194265368,16.2152777777775,0.480594255267914,1898.08223002176,510
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GAM","random",1,139.298546111726,14.362847222222,0.508297625308211,1933.71118456532,537
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"RF","random",1,114.13675720875,9.31076388888874,0.559051277273741,1919.12575318004,495
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"MAXENT","random",1,107.839600248159,12.9340277777776,0.31023792418657,1790.08658452014,652
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GLM","random",3,80.1303644161519,10.2343749999998,0.44401448908946,1856.64023623603,377
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GAM","random",3,81.7653008928331,10.8142361111109,0.447593545053267,1863.46775921763,360
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"RF","random",3,63.1926469398214,5.30902777777769,0.50250008577661,1862.8582374236,475
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"MAXENT","random",3,56.2890378442532,13.6579861111109,0.260771074608807,1769.10873400394,20
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GLM","random",5,65.1486391713646,10.6840277777776,0.436546464487712,1835.04501676945,276
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GAM","random",5,66.7232622123918,15.2829861111109,0.447318178137684,1864.63080394149,166
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"RF","random",5,44.1186847571009,2.96527777777773,0.468294218237096,1872.45497770865,490
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"MAXENT","random",5,44.270668680711,19.427083333333,0.291665295012806,1714.01468578912,10
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GLM","disk",1,162.794540501173,21.5329861111108,0.607090741447766,1931.16092736015,404
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GAM","disk",1,110.016427049335,11.2482638888887,0.530458466120194,1838.88144488885,601
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"RF","disk",1,238.346235805033,22.7534722222219,0.732999851712682,1753.11404833068,460
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"MAXENT","disk",1,318.522469182424,28.6059027777773,0.628608292620461,1807.90354270688,643
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GLM","disk",3,136.797426698676,22.8350694444441,0.6009611373641,1799.8500437051,212
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GAM","disk",3,81.8205972001187,11.6631944444443,0.453961395425827,1791.02182350449,328
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"RF","disk",3,166.323119251207,18.2986111111108,0.701739423370472,1685.02158107471,429
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"MAXENT","disk",3,249.404377849109,26.5052083333329,0.638285591876002,1705.04737151394,669
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GLM","disk",5,117.661991206538,22.1666666666663,0.561716648429589,1748.31937872342,141
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"GAM","disk",5,69.5502117443962,11.2482638888887,0.418931030811044,1775.78113817102,232
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"RF","disk",5,164.318668572816,16.9618055555553,0.690529150098912,1656.90431410427,449.5
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,3,"MAXENT","disk",5,159.138348663448,24.7326388888885,0.513714728543567,1616.13947183399,65
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,4,"GLM","random",1,115.155450057994,13.0937499999998,0.432887982159669,1906.0167951151,575
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,4,"GAM","random",1,121.888921856877,14.4270833333331,0.476806641574795,1941.77527248457,494
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,4,"RF","random",1,109.693766352871,9.39583333333318,0.550886691333102,1912.95386355985,500
"Ephedra viridis",-3.09606670225093,318,2.50242711998443,4,"MAXENT","random",1,72.6302025733013,18.6545138888886,0.351579082832573,1834.08057098301,49
